,cam/image_array,milliseconds,user/angle,user/mode,user/throttle
469,469_cam-image_array_.jpg,288491,1.3877787807814457e-16,user,1.3877787807814457e-17
470,470_cam-image_array_.jpg,288537,1.3877787807814457e-16,user,1.3877787807814457e-17
471,471_cam-image_array_.jpg,288592,1.3877787807814457e-16,user,1.3877787807814457e-17
472,472_cam-image_array_.jpg,288637,1.3877787807814457e-16,user,1.3877787807814457e-17
473,473_cam-image_array_.jpg,288688,1.3877787807814457e-16,user,1.3877787807814457e-17
474,474_cam-image_array_.jpg,288740,1.3877787807814457e-16,user,1.3877787807814457e-17
475,475_cam-image_array_.jpg,288788,1.3877787807814457e-16,user,1.3877787807814457e-17
476,476_cam-image_array_.jpg,288838,1.3877787807814457e-16,user,1.3877787807814457e-17
477,477_cam-image_array_.jpg,288888,1.3877787807814457e-16,user,1.3877787807814457e-17
478,478_cam-image_array_.jpg,288939,1.3877787807814457e-16,user,1.3877787807814457e-17
479,479_cam-image_array_.jpg,288991,1.3877787807814457e-16,user,0.05000000000000002
480,480_cam-image_array_.jpg,289041,1.3877787807814457e-16,user,0.05000000000000002
481,481_cam-image_array_.jpg,289093,1.3877787807814457e-16,user,0.05000000000000002
482,482_cam-image_array_.jpg,289143,1.3877787807814457e-16,user,0.05000000000000002
483,483_cam-image_array_.jpg,289191,1.3877787807814457e-16,user,0.05000000000000002
484,484_cam-image_array_.jpg,289245,1.3877787807814457e-16,user,0.05000000000000002
485,485_cam-image_array_.jpg,289296,1.3877787807814457e-16,user,0.05000000000000002
486,486_cam-image_array_.jpg,289344,1.3877787807814457e-16,user,0.05000000000000002
487,487_cam-image_array_.jpg,289397,1.3877787807814457e-16,user,0.05000000000000002
488,488_cam-image_array_.jpg,289444,1.3877787807814457e-16,user,0.05000000000000002
489,489_cam-image_array_.jpg,289497,1.3877787807814457e-16,user,0.05000000000000002
490,490_cam-image_array_.jpg,289546,1.3877787807814457e-16,user,0.10000000000000002
491,491_cam-image_array_.jpg,289598,1.3877787807814457e-16,user,0.10000000000000002
492,492_cam-image_array_.jpg,289649,1.3877787807814457e-16,user,0.10000000000000002
493,493_cam-image_array_.jpg,289697,1.3877787807814457e-16,user,0.10000000000000002
494,494_cam-image_array_.jpg,289751,1.3877787807814457e-16,user,0.10000000000000002
495,495_cam-image_array_.jpg,289797,1.3877787807814457e-16,user,0.10000000000000002
496,496_cam-image_array_.jpg,289849,1.3877787807814457e-16,user,0.10000000000000002
497,497_cam-image_array_.jpg,289901,1.3877787807814457e-16,user,0.10000000000000002
498,498_cam-image_array_.jpg,289949,1.3877787807814457e-16,user,0.10000000000000002
499,499_cam-image_array_.jpg,290002,1.3877787807814457e-16,user,0.10000000000000002
