,cam/image_array,milliseconds,user/angle,user/mode,user/throttle
648,648_cam-image_array_.jpg,104687,-2.7755575615628914e-17,user,1.3877787807814457e-17
649,649_cam-image_array_.jpg,104740,-2.7755575615628914e-17,user,1.3877787807814457e-17
650,650_cam-image_array_.jpg,104789,-2.7755575615628914e-17,user,1.3877787807814457e-17
651,651_cam-image_array_.jpg,104841,-2.7755575615628914e-17,user,1.3877787807814457e-17
652,652_cam-image_array_.jpg,104890,-2.7755575615628914e-17,user,1.3877787807814457e-17
653,653_cam-image_array_.jpg,104940,-2.7755575615628914e-17,user,1.3877787807814457e-17
654,654_cam-image_array_.jpg,104990,-2.7755575615628914e-17,user,1.3877787807814457e-17
655,655_cam-image_array_.jpg,105040,-2.7755575615628914e-17,user,1.3877787807814457e-17
656,656_cam-image_array_.jpg,105093,-2.7755575615628914e-17,user,0.05000000000000002
657,657_cam-image_array_.jpg,105140,-2.7755575615628914e-17,user,0.05000000000000002
658,658_cam-image_array_.jpg,105193,-2.7755575615628914e-17,user,0.05000000000000002
659,659_cam-image_array_.jpg,105242,-2.7755575615628914e-17,user,0.05000000000000002
660,660_cam-image_array_.jpg,105293,-2.7755575615628914e-17,user,0.05000000000000002
661,661_cam-image_array_.jpg,105347,-2.7755575615628914e-17,user,0.05000000000000002
662,662_cam-image_array_.jpg,105393,-2.7755575615628914e-17,user,0.05000000000000002
663,663_cam-image_array_.jpg,105446,-2.7755575615628914e-17,user,0.05000000000000002
664,664_cam-image_array_.jpg,105493,-2.7755575615628914e-17,user,0.10000000000000002
665,665_cam-image_array_.jpg,105544,-2.7755575615628914e-17,user,0.10000000000000002
666,666_cam-image_array_.jpg,105594,-2.7755575615628914e-17,user,0.10000000000000002
667,667_cam-image_array_.jpg,105644,-2.7755575615628914e-17,user,0.10000000000000002
668,668_cam-image_array_.jpg,105694,-2.7755575615628914e-17,user,0.10000000000000002
669,669_cam-image_array_.jpg,105744,-2.7755575615628914e-17,user,0.10000000000000002
670,670_cam-image_array_.jpg,105795,-2.7755575615628914e-17,user,0.10000000000000002
671,671_cam-image_array_.jpg,105845,-2.7755575615628914e-17,user,0.10000000000000002
672,672_cam-image_array_.jpg,105895,-2.7755575615628914e-17,user,0.15000000000000002
673,673_cam-image_array_.jpg,105945,-2.7755575615628914e-17,user,0.15000000000000002
674,674_cam-image_array_.jpg,105995,-2.7755575615628914e-17,user,0.15000000000000002
675,675_cam-image_array_.jpg,106047,-2.7755575615628914e-17,user,0.15000000000000002
676,676_cam-image_array_.jpg,106100,-2.7755575615628914e-17,user,0.15000000000000002
677,677_cam-image_array_.jpg,106147,-2.7755575615628914e-17,user,0.15000000000000002
678,678_cam-image_array_.jpg,106198,-2.7755575615628914e-17,user,0.15000000000000002
679,679_cam-image_array_.jpg,106247,-2.7755575615628914e-17,user,0.15000000000000002
680,680_cam-image_array_.jpg,106301,-2.7755575615628914e-17,user,0.15000000000000002
681,681_cam-image_array_.jpg,106348,-2.7755575615628914e-17,user,0.2
682,682_cam-image_array_.jpg,106401,-2.7755575615628914e-17,user,0.2
683,683_cam-image_array_.jpg,106447,-2.7755575615628914e-17,user,0.2
684,684_cam-image_array_.jpg,106499,-2.7755575615628914e-17,user,0.2
685,685_cam-image_array_.jpg,106550,-2.7755575615628914e-17,user,0.2
686,686_cam-image_array_.jpg,106599,-2.7755575615628914e-17,user,0.2
687,687_cam-image_array_.jpg,106652,-2.7755575615628914e-17,user,0.2
688,688_cam-image_array_.jpg,106699,-2.7755575615628914e-17,user,0.2
689,689_cam-image_array_.jpg,106751,-2.7755575615628914e-17,user,0.25
690,690_cam-image_array_.jpg,106801,-2.7755575615628914e-17,user,0.25
691,691_cam-image_array_.jpg,106854,-2.7755575615628914e-17,user,0.25
692,692_cam-image_array_.jpg,106903,-2.7755575615628914e-17,user,0.25
693,693_cam-image_array_.jpg,106951,-2.7755575615628914e-17,user,0.25
694,694_cam-image_array_.jpg,107003,-2.7755575615628914e-17,user,0.25
695,695_cam-image_array_.jpg,107052,-2.7755575615628914e-17,user,0.25
696,696_cam-image_array_.jpg,107105,-2.7755575615628914e-17,user,0.25
697,697_cam-image_array_.jpg,107152,-2.7755575615628914e-17,user,0.25
698,698_cam-image_array_.jpg,107207,-2.7755575615628914e-17,user,0.25
699,699_cam-image_array_.jpg,107252,-2.7755575615628914e-17,user,0.3
700,700_cam-image_array_.jpg,107305,-2.7755575615628914e-17,user,0.3
701,701_cam-image_array_.jpg,107354,-2.7755575615628914e-17,user,0.3
702,702_cam-image_array_.jpg,107404,-2.7755575615628914e-17,user,0.3
703,703_cam-image_array_.jpg,107453,-2.7755575615628914e-17,user,0.3
704,704_cam-image_array_.jpg,107506,-2.7755575615628914e-17,user,0.3
705,705_cam-image_array_.jpg,107556,-2.7755575615628914e-17,user,0.3
706,706_cam-image_array_.jpg,107606,-2.7755575615628914e-17,user,0.3
707,707_cam-image_array_.jpg,107656,-2.7755575615628914e-17,user,0.3
708,708_cam-image_array_.jpg,107706,-2.7755575615628914e-17,user,0.3
709,709_cam-image_array_.jpg,107756,-2.7755575615628914e-17,user,0.3
710,710_cam-image_array_.jpg,107807,-2.7755575615628914e-17,user,0.3
711,711_cam-image_array_.jpg,107860,-2.7755575615628914e-17,user,0.3
712,712_cam-image_array_.jpg,107907,-2.7755575615628914e-17,user,0.3
713,713_cam-image_array_.jpg,107960,-2.7755575615628914e-17,user,0.3
714,714_cam-image_array_.jpg,108007,-2.7755575615628914e-17,user,0.3
715,715_cam-image_array_.jpg,108060,-2.7755575615628914e-17,user,0.3
716,716_cam-image_array_.jpg,108109,-2.7755575615628914e-17,user,0.3
717,717_cam-image_array_.jpg,108159,-2.7755575615628914e-17,user,0.3
718,718_cam-image_array_.jpg,108211,-2.7755575615628914e-17,user,0.3
719,719_cam-image_array_.jpg,108259,-2.7755575615628914e-17,user,0.3
720,720_cam-image_array_.jpg,108312,-2.7755575615628914e-17,user,0.3
721,721_cam-image_array_.jpg,108366,-2.7755575615628914e-17,user,0.3
722,722_cam-image_array_.jpg,108412,-2.7755575615628914e-17,user,0.3
723,723_cam-image_array_.jpg,108466,-2.7755575615628914e-17,user,0.3
724,724_cam-image_array_.jpg,108513,-2.7755575615628914e-17,user,0.3
725,725_cam-image_array_.jpg,108565,-2.7755575615628914e-17,user,0.3
