,cam/image_array,milliseconds,user/angle,user/mode,user/throttle
1731,1731_cam-image_array_.jpg,1170330,-2.7755575615628914e-17,user,0.35
1732,1732_cam-image_array_.jpg,1170378,-2.7755575615628914e-17,user,0.35
1733,1733_cam-image_array_.jpg,1170428,-2.7755575615628914e-17,user,0.35
1734,1734_cam-image_array_.jpg,1170495,-2.7755575615628914e-17,user,0.35
1735,1735_cam-image_array_.jpg,1170529,-2.7755575615628914e-17,user,0.35
1736,1736_cam-image_array_.jpg,1170582,-2.7755575615628914e-17,user,0.35
1737,1737_cam-image_array_.jpg,1170629,-2.7755575615628914e-17,user,0.35
1738,1738_cam-image_array_.jpg,1170680,-2.7755575615628914e-17,user,0.35
1739,1739_cam-image_array_.jpg,1170730,-2.7755575615628914e-17,user,0.35
1740,1740_cam-image_array_.jpg,1170780,-2.7755575615628914e-17,user,0.35
1741,1741_cam-image_array_.jpg,1170833,-2.7755575615628914e-17,user,0.35
1742,1742_cam-image_array_.jpg,1170880,-2.7755575615628914e-17,user,0.35
1743,1743_cam-image_array_.jpg,1170933,-2.7755575615628914e-17,user,0.35
1744,1744_cam-image_array_.jpg,1170985,-2.7755575615628914e-17,user,0.35
1745,1745_cam-image_array_.jpg,1171032,-2.7755575615628914e-17,user,0.35
1746,1746_cam-image_array_.jpg,1171085,-2.7755575615628914e-17,user,0.35
1747,1747_cam-image_array_.jpg,1171133,-2.7755575615628914e-17,user,0.35
1748,1748_cam-image_array_.jpg,1171185,-2.7755575615628914e-17,user,0.35
1749,1749_cam-image_array_.jpg,1171238,-2.7755575615628914e-17,user,0.35
1750,1750_cam-image_array_.jpg,1171284,-2.7755575615628914e-17,user,0.35
1751,1751_cam-image_array_.jpg,1171340,-2.7755575615628914e-17,user,0.35
1752,1752_cam-image_array_.jpg,1171385,-2.7755575615628914e-17,user,0.35
1753,1753_cam-image_array_.jpg,1171438,-2.7755575615628914e-17,user,0.35
1754,1754_cam-image_array_.jpg,1171485,-2.7755575615628914e-17,user,0.35
1755,1755_cam-image_array_.jpg,1171538,-2.7755575615628914e-17,user,0.35
1756,1756_cam-image_array_.jpg,1171592,-2.7755575615628914e-17,user,0.35
1757,1757_cam-image_array_.jpg,1171638,-2.7755575615628914e-17,user,0.35
1758,1758_cam-image_array_.jpg,1171691,-2.7755575615628914e-17,user,0.35
1759,1759_cam-image_array_.jpg,1171744,-2.7755575615628914e-17,user,0.35
1760,1760_cam-image_array_.jpg,1171791,-2.7755575615628914e-17,user,0.35
1761,1761_cam-image_array_.jpg,1171845,-2.7755575615628914e-17,user,0.35
1762,1762_cam-image_array_.jpg,1171891,-2.7755575615628914e-17,user,0.35
1763,1763_cam-image_array_.jpg,1171944,-2.7755575615628914e-17,user,0.35
1764,1764_cam-image_array_.jpg,1171991,-2.7755575615628914e-17,user,0.35
1765,1765_cam-image_array_.jpg,1172047,-2.7755575615628914e-17,user,0.35
1766,1766_cam-image_array_.jpg,1172093,-2.7755575615628914e-17,user,0.35
1767,1767_cam-image_array_.jpg,1172147,-2.7755575615628914e-17,user,0.35
1768,1768_cam-image_array_.jpg,1172194,-2.7755575615628914e-17,user,0.35
1769,1769_cam-image_array_.jpg,1172246,-2.7755575615628914e-17,user,0.35
1770,1770_cam-image_array_.jpg,1172298,-2.7755575615628914e-17,user,0.35
1771,1771_cam-image_array_.jpg,1172347,-2.7755575615628914e-17,user,0.35
1772,1772_cam-image_array_.jpg,1172399,-2.7755575615628914e-17,user,0.35
1773,1773_cam-image_array_.jpg,1172446,-2.7755575615628914e-17,user,0.35
1774,1774_cam-image_array_.jpg,1172498,-0.10000000000000003,user,0.35
1775,1775_cam-image_array_.jpg,1172552,-0.10000000000000003,user,0.35
1776,1776_cam-image_array_.jpg,1172598,-0.10000000000000003,user,0.35
1777,1777_cam-image_array_.jpg,1172650,-0.10000000000000003,user,0.35
1778,1778_cam-image_array_.jpg,1172702,-0.10000000000000003,user,0.35
1779,1779_cam-image_array_.jpg,1172750,-0.10000000000000003,user,0.35
1780,1780_cam-image_array_.jpg,1172802,-0.10000000000000003,user,0.35
1781,1781_cam-image_array_.jpg,1172856,-0.10000000000000003,user,0.35
1782,1782_cam-image_array_.jpg,1172902,-0.10000000000000003,user,0.35
1783,1783_cam-image_array_.jpg,1172956,-0.10000000000000003,user,0.35
1784,1784_cam-image_array_.jpg,1173003,-0.10000000000000003,user,0.35
1785,1785_cam-image_array_.jpg,1173053,-0.10000000000000003,user,0.35
1786,1786_cam-image_array_.jpg,1173104,-0.10000000000000003,user,0.35
1787,1787_cam-image_array_.jpg,1173153,-0.10000000000000003,user,0.35
1788,1788_cam-image_array_.jpg,1173206,-0.10000000000000003,user,0.35
1789,1789_cam-image_array_.jpg,1173253,-0.10000000000000003,user,0.35
1790,1790_cam-image_array_.jpg,1173306,-0.10000000000000003,user,0.35
1791,1791_cam-image_array_.jpg,1173354,-0.10000000000000003,user,0.35
1792,1792_cam-image_array_.jpg,1173405,-0.10000000000000003,user,0.35
1793,1793_cam-image_array_.jpg,1173456,-0.10000000000000003,user,0.35
1794,1794_cam-image_array_.jpg,1173504,-0.10000000000000003,user,0.35
1795,1795_cam-image_array_.jpg,1173557,-0.10000000000000003,user,0.35
1796,1796_cam-image_array_.jpg,1173609,-0.10000000000000003,user,0.35
1797,1797_cam-image_array_.jpg,1173657,-0.10000000000000003,user,0.35
1798,1798_cam-image_array_.jpg,1173709,-0.10000000000000003,user,0.35
1799,1799_cam-image_array_.jpg,1173761,-0.10000000000000003,user,0.35
1800,1800_cam-image_array_.jpg,1173809,-0.10000000000000003,user,0.35
1801,1801_cam-image_array_.jpg,1173862,-0.10000000000000003,user,0.35
1802,1802_cam-image_array_.jpg,1173913,-0.10000000000000003,user,0.35
1803,1803_cam-image_array_.jpg,1173961,-0.10000000000000003,user,0.35
1804,1804_cam-image_array_.jpg,1174014,-0.10000000000000003,user,0.35
1805,1805_cam-image_array_.jpg,1174063,-0.10000000000000003,user,0.35
1806,1806_cam-image_array_.jpg,1174113,-0.10000000000000003,user,0.35
1807,1807_cam-image_array_.jpg,1174167,-0.10000000000000003,user,0.35
1808,1808_cam-image_array_.jpg,1174214,-0.10000000000000003,user,0.35
1809,1809_cam-image_array_.jpg,1174264,-0.10000000000000003,user,0.35
1810,1810_cam-image_array_.jpg,1174317,-0.10000000000000003,user,0.35
1811,1811_cam-image_array_.jpg,1174365,-0.10000000000000003,user,0.35
